Undo  ShowKeys
#	sorted	key	Freq
14358	2	שפתישקר	2
14359	2	שפתינו	2
14360	2	שפתימו	2
14361	2	שפתידעת	2
14362	2	שפעת	2
14363	2	שפלים	2
14364	2	שפכתי	2
14365	2	שפכות	2
14366	2	שפי	2
14367	2	שפחתי	2
14368	2	שפחתו	2
14369	2	שפוכה	2
14370	2	שפוט	2
14371	2	שערת	2
14372	2	שערעירו	2
14373	2	שערך	2
14374	2	שערו	2
14375	2	שערהמלך	2
14376	2	שערהמים	2
14377	2	שערה	2
14378	2	שעלו	2
14379	2	שעטנז	2
14380	2	שעו	2
14381	2	שעה	2
14382	2	שנתעולם	2
14383	2	שננו	2
14384	2	שניר	2
14385	2	שניכבשים	2
14386	2	שניך	2
14387	2	שניאנשים	2
14388	2	שנהבים	2
14389	2	שנאתם	2
14390	2	שנאתים	2
14391	2	שנאיכם	2
14392	2	שמתני	2
14393	2	שמתהו	2
14394	2	שמרך	2
14395	2	שמריה	2
14396	2	שמעתיך	2
14397	2	שמעיהוה	2
14398	2	שמניך	2
14399	2	שמנו	2
14400	2	שמלתך	2
14401	2	שמלתו	2
14402	2	שמלכך	2
14403	2	שמידע	2
14404	2	שמטו	2
14405	2	שמטה	2
14406	2	שמחתי	2
14407	2	שמחם	2
14408	2	שמחי	2
14409	2	שמגר	2
14410	2	שםבנו	2
14411	2	שלשתאלפים	2
14412	2	שלשיה	2
14413	2	שלשו	2
14414	2	שלמנאסר	2
14415	2	שלמם	2
14416	2	שלמכון	2
14417	2	שלמך	2
14418	2	שלמית	2
14419	2	שלמיכם	2
14420	2	שלמיהם	2
14421	2	שללו	2
14422	2	שלישי	2
14423	2	שליח	2
14424	2	שלי	2
14425	2	שלטני	2
14426	2	שלטנה	2
14427	2	שלטון	2
14428	2	שלחתני	2
14429	2	שלחתיו	2
14430	2	שלחתיה	2
14431	2	שלחנך	2
14432	2	שלומית	2
14433	2	שלומים	2
14434	2	שלוחה	2
14435	2	שלהבת	2
14436	2	שכרון	2
14437	2	שכנת	2
14438	2	שכניך	2
14439	2	שכלם	2
14440	2	שכלטוב	2
14441	2	שכחי	2
14442	2	שכחה	2
14443	2	שכח	2
14444	2	שכה	2
14445	2	שכבתך	2
14446	2	שכבתי	2
14447	2	שכבים	2
14448	2	שכבהמלך	2
14449	2	שיתמו	2
14450	2	שיתו	2
14451	2	שיתה	2
14452	2	שירולו	2
14453	2	שיפול	2
14454	2	שיפוח	2
14455	2	שיניהם	2
14456	2	שימונא	2
14457	2	שימה	2
14458	2	שיםלך	2
14459	2	שילו	2
14460	2	שיאכל	2
14461	2	שטף	2
14462	2	שטנה	2
14463	2	שטית	2
14464	2	שטה	2
14465	2	שחין	2
14466	2	שחי	2
14467	2	שחט	2
14468	2	שחוק	2
14469	2	שחה	2
14470	2	שותלח	2
14471	2	שושנים	2
14472	2	שוררי	2
14473	2	שורה	2
14474	2	שוקק	2
14475	2	שופך	2
14476	2	שועת	2
14477	2	שולח	2
14478	2	שוכה	2
14479	2	שוחט	2
14480	2	שוביהם	2
14481	2	שדתינו	2
14482	2	שדפות	2
14483	2	שדפון	2
14484	2	שדדנו	2
14485	2	שדדים	2
14486	2	שדדו	2
14487	2	שגלתה	2
14488	2	שגלשו	2
14489	2	שגיאן	2
14490	2	שגג	2
14491	2	שברולנו	2
14492	2	שברה	2
14493	2	שבעתימים	2
14494	2	שבעפעמים	2
14495	2	שבענו	2
14496	2	שבעמאות	2
14497	2	שבעו	2
14498	2	שבעהפרים	2
14499	2	שבנו	2
14500	2	שבכה	2
14501	2	שביתם	2
14502	2	שבחת	2
14503	2	שבור	2
14504	2	שבועה	2
14505	2	שבונא	2
14506	2	שבואל	2
14507	2	שאתי	2
14508	2	שאפו	2
14509	2	שאני	2
14510	2	שאן	2
14511	2	שאלתם	2
14512	2	שאלונא	2
14513	2	שאיסביב	2
14514	2	שאהו	2
14515	2	שאה	2
14516	2	שאגתי	2
14517	2	שאגת	2
14518	2	שאגים	2
14519	2	רתמים	2
14520	2	רשתם	2
14521	2	רשתי	2
14522	2	רשף	2
14523	2	רשמת	2
14524	2	רשים	2
14525	2	רקתך	2
14526	2	רקע	2
14527	2	רקמה	2
14528	2	רקאמת	2
14529	2	רצתה	2
14530	2	רצוץ	2
14531	2	רפתה	2
14532	2	רפסה	2
14533	2	רפיה	2
14534	2	רפות	2
14535	2	רפאני	2
14536	2	רעתכם	2
14537	2	רעתו	2
14538	2	רעשו	2
14539	2	רעננה	2
14540	2	רעמך	2
14541	2	רעמה	2
14542	2	רעם	2
14543	2	רעיונך	2
14544	2	רעיהם	2
14545	2	רעדה	2
14546	2	רעבים	2
14547	2	רעבון	2
14548	2	רעבה	2
14549	2	רננו	2
14550	2	רמס	2
14551	2	רמן	2
14552	2	רמים	2
14553	2	רמח	2
14554	2	רמות	2
14555	2	רמוני	2
14556	2	רכשו	2
14557	2	רכלי	2
14558	2	רכות	2
14559	2	רכושם	2
14560	2	רךלבבך	2
14561	2	ריק	2
14562	2	רחקים	2
14563	2	רחק	2
14564	2	רחצת	2
14565	2	רחצי	2
14566	2	רחצו	2
14567	2	רחמתים	2
14568	2	רחמתיך	2
14569	2	רחוב	2
14570	2	רחביהו	2
14571	2	רחביה	2
14572	2	רחבות	2
14573	2	רחבהבית	2
14574	2	רזין	2
14575	2	רזילי	2
14576	2	רוקח	2
14577	2	רומש	2
14578	2	רוממו	2
14579	2	רוחקנאה	2
14580	2	רוחכם	2
14581	2	רוחאלהין	2
14582	2	רדפוני	2
14583	2	רגלינו	2
14584	2	רגליא	2
14585	2	רגום	2
14586	2	רבתי	2
14587	2	רבתה	2
14588	2	רברבתא	2
14589	2	רבצה	2
14590	2	רבפעלים	2
14591	2	רבעים	2
14592	2	רבעיהם	2
14593	2	רבע	2
14594	2	רבסריס	2
14595	2	רבמג	2
14596	2	רביעיתא	2
14597	2	רביעית	2
14598	2	רביעיה	2
14599	2	רביעיא	2
14600	2	רביעי	2
14601	2	רבטובך	2
14602	2	רבבים	2
14603	2	ראתך	2
14604	2	ראשנות	2
14605	2	ראמות	2
14606	2	ראיתיו	2
14607	2	ראיה	2
14608	2	ראונא	2
14609	2	ראוה	2
14610	2	ראהזה	2
14611	2	ראהו	2
14612	2	קשתנחושה	2
14613	2	קשתם	2
14614	2	קשתך	2
14615	2	קשרתם	2
14616	2	קשורה	2
14617	2	קרש	2
14618	2	קרסלי	2
14619	2	קרניו	2
14620	2	קרנו	2
14621	2	קריתספר	2
14622	2	קריאי	2
14623	2	קרועי	2
14624	2	קרוהו	2
14625	2	קרובים	2
14626	2	קרואי	2
14627	2	קרהו	2
14628	2	קרבנך	2
14629	2	קרבם	2
14630	2	קראתיו	2
14631	2	קראן	2
14632	2	קראם	2
14633	2	קראים	2
14634	2	קראולי	2
14635	2	קצרייד	2
14636	2	קצרו	2
14637	2	קצר	2
14638	2	קצץ	2
14639	2	קצפת	2
14640	2	קצירה	2
14641	2	קצינו	2
14642	2	קצוותו	2
14643	2	קפצה	2
14644	2	קסמים	2
14645	2	קסם	2
14646	2	קנהו	2
14647	2	קנאתך	2
14648	2	קן	2
14649	2	קמתם	2
14650	2	קמת	2
14651	2	קמצו	2
14652	2	קמיך	2
14653	2	קמוש	2
14654	2	קלקל	2
14655	2	קלע	2
14656	2	קלים	2
14657	2	קירחרש	2
14658	2	קירות	2
14659	2	קירה	2
14660	2	קיני	2
14661	2	קימו	2
14662	2	קטרתם	2
14663	2	קטר	2
14664	2	קטנים	2
14665	2	קטני	2
14666	2	קטנות	2
14667	2	קטל	2
14668	2	קחת	2
14669	2	קחנו	2
14670	2	קחי	2
14671	2	קחולי	2
14672	2	קוקו	2
14673	2	קוצים	2
14674	2	קוץ	2
14675	2	קומתה	2
14676	2	קולן	2
14677	2	קוליהוה	2
14678	2	קוו	2
14679	2	קהלה	2
14680	2	קדשקדשים	2
14681	2	קדשוצום	2
14682	2	קדשוהו	2
14683	2	קדשהוא	2
14684	2	קדמתי	2
14685	2	קדמני	2
14686	2	קדמך	2
14687	2	קדמיתא	2
14688	2	קדמיך	2
14689	2	קדמוני	2
14690	2	קדישי	2
14691	2	קדחה	2
14692	2	קברות	2
14693	2	קבצם	2
14694	2	קבעים	2
14695	2	קבל	2
14696	2	קבהלי	2
14697	2	צרתן	2
14698	2	צרת	2
14699	2	צררמים	2
14700	2	צרריך	2
14701	2	צררי	2
14702	2	צררוני	2
14703	2	צרפתה	2
14704	2	צרוף	2
14705	2	צרבת	2
14706	2	צקלג	2
14707	2	צפרים	2
14708	2	צפרי	2
14709	2	צפרדעים	2
14710	2	צפעוני	2
14711	2	צפניה	2
14712	2	צפן	2
14713	2	צפים	2
14714	2	צפוי	2
14715	2	צעקתו	2
14716	2	צעקים	2
14717	2	צעק	2
14718	2	צעירי	2
14719	2	צעדו	2
14720	2	צעדה	2
14721	2	צמרתו	2
14722	2	צמרי	2
14723	2	צמים	2
14724	2	צמחות	2
14725	2	צמדים	2
14726	2	צמאה	2
14727	2	צם	2
14728	2	צלק	2
14729	2	צלעתיו	2
14730	2	צלעות	2
14731	2	צלך	2
14732	2	ציצת	2
14733	2	צידו	2
14734	2	צופים	2
14735	2	צופח	2
14736	2	צופה	2
14737	2	צוף	2
14738	2	צוחה	2
14739	2	צובא	2
14740	2	צואתם	2
14741	2	צואר	2
14742	2	צהלי	2
14743	2	צהב	2
14744	2	צדקתיו	2
14745	2	צדקנו	2
14746	2	צדקים	2
14747	2	צדנים	2
14748	2	צדיו	2
14749	2	צדדה	2
14750	2	צבעון	2
14751	2	צביים	2
14752	2	צאנא	2
14753	2	צאןובקר	2
14754	2	פתשגן	2
14755	2	פתרנו	2
14756	2	פתרוס	2
14757	2	פתנים	2
14758	2	פתחתי	2
14759	2	פתחת	2
14760	2	פתחפיך	2
14761	2	פתחה	2
14762	2	פתבג	2
14763	2	פשתה	2
14764	2	פשרמלתא	2
14765	2	פשרה	2
14766	2	פשעתם	2
14767	2	פשעת	2
14768	2	פשעינו	2
14769	2	פשעים	2
14770	2	פשעיכם	2
14771	2	פשט	2
14772	2	פרשי	2
14773	2	פרשה	2
14774	2	פרצת	2
14775	2	פרעות	2
14776	2	פרסומדי	2
14777	2	פריך	2
14778	2	פרחת	2
14779	2	פרזות	2
14780	2	פרדות	2
14781	2	פקידים	2
14782	2	פקוד	2
14783	2	פקדתך	2
14784	2	פקדים	2
14785	2	פקדונא	2
14786	2	פצתה	2
14787	2	פצעי	2
14788	2	פצני	2
14789	2	פערו	2
14790	2	פעמיך	2
14791	2	פעמיו	2
14792	2	פעלתם	2
14793	2	פעלתי	2
14794	2	פסללך	2
14795	2	פסים	2
14796	2	פסילי	2
14797	2	פסחים	2
14798	2	פנתיו	2
14799	2	פנת	2
14800	2	פניתבל	2
14801	2	פנית	2
14802	2	פנינו	2
14803	2	פניהמלך	2
14804	2	פניאל	2
14805	2	פנואלי	2
14806	2	פנהאלי	2
14807	2	פןתצא	2
14808	2	פןתספה	2
14809	2	פןתכרת	2
14810	2	פןתורש	2
14811	2	פןתאמר	2
14812	2	פןיש	2
14813	2	פןיראה	2
14814	2	פןיפגעו	2
14815	2	פלס	2
14816	2	פלנאסר	2
14817	2	פלילים	2
14818	2	פליטת	2
14819	2	פלטני	2
14820	2	פלטיה	2
14821	2	פלטיאל	2
14822	2	פלטי	2
14823	2	פלחלה	2
14824	2	פלאסר	2
14825	2	פכרת	2
14826	2	פיתון	2
14827	2	פישנים	2
14828	2	פיצדיק	2
14829	2	פיפיות	2
14830	2	פינן	2
14831	2	פייהוה	2
14832	2	פיות	2
14833	2	פטיש	2
14834	2	פחדתי	2
14835	2	פחדם	2
14836	2	פזר	2
14837	2	פז	2
14838	2	פורע	2
14839	2	פורה	2
14840	2	פוט	2
14841	2	פהלהם	2
14842	2	פהאחד	2
14843	2	פדות	2
14844	2	פדון	2
14845	2	פגריכם	2
14846	2	פגר	2
14847	2	פגעבו	2
14848	2	פאתים	2
14849	2	פארור	2
14850	2	פאר	2
14851	2	עתליה	2
14852	2	עתך	2
14853	2	עתיק	2
14854	2	עתים	2
14855	2	עתי	2
14856	2	עשתיעשרה	2
14857	2	עששה	2
14858	2	עשרם	2
14859	2	עשרוכבוד	2
14860	2	עשנו	2
14861	2	עשיתני	2
14862	2	עשיתן	2
14863	2	עשיהם	2
14864	2	עשותה	2
14865	2	עשוקים	2
14866	2	עשולי	2
14867	2	עשולה	2
14868	2	עשואתי	2
14869	2	עשהלי	2
14870	2	עשבא	2
14871	2	ערש	2
14872	2	ערפה	2
14873	2	ערמות	2
14874	2	ערלילב	2
14875	2	ערלה	2
14876	2	ערירים	2
14877	2	ערירי	2
14878	2	עריה	2
14879	2	ערותן	2
14880	2	ערוה	2
14881	2	ערו	2
14882	2	ערה	2
14883	2	ערבני	2
14884	2	ערבינחל	2
14885	2	ערבות	2
14886	2	עקשות	2
14887	2	עקביסוס	2
14888	2	עקבי	2
14889	2	עצתיהוה	2
14890	2	עצרתי	2
14891	2	עצרו	2
14892	2	עצמך	2
14893	2	עצמיו	2
14894	2	עצמה	2
14895	2	עצו	2
14896	2	עץהגפן	2
14897	2	עץהגן	2
14898	2	עפרת	2
14899	2	עפרים	2
14900	2	עפרה	2
14901	2	עפל	2
14902	2	עפיה	2
14903	2	עפה	2
14904	2	עסיס	2
14905	2	ענתך	2
14906	2	ענתו	2
14907	2	ענת	2
14908	2	ענר	2
14909	2	עננה	2
14910	2	ענם	2
14911	2	ענייארץ	2
14912	2	ענוש	2
14913	2	ענולה	2
14914	2	ענג	2
14915	2	עמניות	2
14916	2	עמלו	2
14917	2	עמינדב	2
14918	2	עמיהוד	2
14919	2	עמיאתה	2
14920	2	עמיאל	2
14921	2	עמודיה	2
14922	2	עםשריו	2
14923	2	עםשדי	2
14924	2	עםפעלי	2
14925	2	עםפיך	2
14926	2	עםעתודים	2
14927	2	עםעבדי	2
14928	2	עםנדיבים	2
14929	2	עםנבר	2
14930	2	עםלבבה	2
14931	2	עםלבב	2
14932	2	עםכמוש	2
14933	2	עםכלי	2
14934	2	עםירבעל	2
14935	2	עםיפה	2
14936	2	עםיעקב	2
14937	2	עםיושבי	2
14938	2	עםיורדי	2
14939	2	עםיהושפט	2
14940	2	עםיהודה	2
14941	2	עםחסיד	2
14942	2	עםחנון	2
14943	2	עםחלב	2
14944	2	עםהצאן	2
14945	2	עםהכסף	2
14946	2	עםהכסיל	2
14947	2	עםהכהנים	2
14948	2	עםדר	2
14949	2	עםגרן	2
14950	2	עםגבר	2
14951	2	עםאלוה	2
14952	2	עםאלהים	2
14953	2	עםאכיש	2
14954	2	עםאיש	2
14955	2	עםאחיו	2
14956	2	עםאבתינו	2
14957	2	עםאבתיך	2
14958	2	עלתיכם	2
14959	2	עלתהו	2
14960	2	עלשש	2
14961	2	עלשפתיך	2
14962	2	עלשפתי	2
14963	2	עלשפתהים	2
14964	2	עלשפיים	2
14965	2	עלשערי	2
14966	2	עלשער	2
14967	2	עלשנה	2
14968	2	עלשמתם	2
14969	2	עלשמים	2
14970	2	עלשמות	2
14971	2	עלשלש	2
14972	2	עלשכם	2
14973	2	עלשוליו	2
14974	2	עלשדי	2
14975	2	עלשדה	2
14976	2	עלשבעים	2
14977	2	עלריב	2
14978	2	עלרגליהם	2
14979	2	עלרגלי	2
14980	2	עלרב	2
14981	2	עלקיר	2
14982	2	עלקיצך	2
14983	2	עלקדוש	2
14984	2	עלצר	2
14985	2	עלצחיח	2
14986	2	עלצוארו	2
14987	2	עלצוארה	2
14988	2	עלצד	2
14989	2	עלצבאתם	2
14990	2	עלפשע	2
14991	2	עלפנתגג	2
14992	2	עלפניכם	2
14993	2	עלפיו	2
14994	2	עלפיהם	2
14995	2	עלערש	2
14996	2	עלערי	2
14997	2	עלעקב	2
14998	2	עלעלתך	2
14999	2	עלעלתו	2
15000	2	עלעלת	2
15001	2	עלעלמות	2
15002	2	עלעיר	2
15003	2	עלעיניו	2
15004	2	עלעדת	2
15005	2	עלעבידת	2
15006	2	עלעבדתו	2
15007	2	עלסוסים	2
15008	2	עלנקלה	2
15009	2	עלנפשנו	2
15010	2	עלנפשו	2
15011	2	עלנוהו	2
15012	2	עלנהרפרת	2
15013	2	עלנדיבים	2
15014	2	עלנבוכדנצר	2
15015	2	עלמתניך	2
15016	2	עלמתניו	2
15017	2	עלמת	2
15018	2	עלמשענת	2
15019	2	עלמרדכי	2
15020	2	עלמצות	2
15021	2	עלמפתן	2
15022	2	עלמעל	2
15023	2	עלמלכות	2
15024	2	עלמלאכת	2
15025	2	עלמיא	2
15026	2	עלמחלת	2
15027	2	עלמחלקותם	2
15028	2	עלמזבחך	2
15029	2	עללין	2
15030	2	עלליה	2
15031	2	עללבנה	2
15032	2	עללבם	2
15033	2	עללבבכם	2
15034	2	עללבבך	2
15035	2	עלכרוב	2
15036	2	עלכפי	2
15037	2	עלכנפי	2
15038	2	עלכם	2
15039	2	עלכלעם	2
15040	2	עלכלמעשיו	2
15041	2	עלכלהר	2
15042	2	עלכלבשר	2
15043	2	עלכלאלה	2
15044	2	עליתר	2
15045	2	עליעשב	2
15046	2	עלימינך	2
15047	2	עלימיך	2
15048	2	עלילתיו	2
15049	2	עלילת	2
15050	2	עלילה	2
15051	2	עליזי	2
15052	2	עליהושפט	2
15053	2	עליהון	2
15054	2	עליהודיא	2
15055	2	עלידשא	2
15056	2	עלידרך	2
15057	2	עלידיו	2
15058	2	עלידיהם	2
15059	2	עלידיה	2
15060	2	עליאור	2
15061	2	עלחשב	2
15062	2	עלחסדך	2
15063	2	עלחמץ	2
15064	2	עלחמור	2
15065	2	עלחטאתינו	2
15066	2	עלחטאות	2
15067	2	עלחומותיך	2
15068	2	עלזבח	2
15069	2	עלותיכם	2
15070	2	עלהשרים	2
15071	2	עלהשערים	2
15072	2	עלהשחין	2
15073	2	עלהשבועה	2
15074	2	עלהרעים	2
15075	2	עלהקוצרים	2
15076	2	עלהצר	2
15077	2	עלהצנה	2
15078	2	עלהצאן	2
15079	2	עלהערים	2
15080	2	עלהעמודים	2
15081	2	עלהעמוד	2
15082	2	עלהעין	2
15083	2	עלהעדת	2
15084	2	עלהסוסים	2
15085	2	עלהנפש	2
15086	2	עלהמשכב	2
15087	2	עלהמנחה	2
15088	2	עלהמכנות	2
15089	2	עלהמטה	2
15090	2	עלהמחנה	2
15091	2	עלהמוט	2
15092	2	עלהמגן	2
15093	2	עלהלחם	2
15094	2	עלהכשדים	2
15095	2	עלהכרובים	2
15096	2	עלהכסא	2
15097	2	עלהכליות	2
15098	2	עלהכלי	2
15099	2	עלהילד	2
15100	2	עלהיין	2
15101	2	עלהיאר	2
15102	2	עלהטובה	2
15103	2	עלהחמרים	2
15104	2	עלהו	2
15105	2	עלהגבעה	2
15106	2	עלהבנים	2
15107	2	עלהאבן	2
15108	2	עלדרכיכם	2
15109	2	עלדגן	2
15110	2	עלדגלו	2
15111	2	עלדבריך	2
15112	2	עלגן	2
15113	2	עלגחון	2
15114	2	עלגוים	2
15115	2	עלגוי	2
15116	2	עלגבתון	2
15117	2	עלגבולם	2
15118	2	עלבתי	2
15119	2	עלברכת	2
15120	2	עלברכיה	2
15121	2	עלבמותיך	2
15122	2	עלאתרה	2
15123	2	עלאשה	2
15124	2	עלארצי	2
15125	2	עלארבעה	2
15126	2	עלאפרים	2
15127	2	עלאפיו	2
15128	2	עלאף	2
15129	2	עלאמתך	2
15130	2	עלאלהים	2
15131	2	עלאחת	2
15132	2	עלאחינו	2
15133	2	עלאוצרות	2
15134	2	עלאדמתו	2
15135	2	עלאדון	2
15136	2	עלאבתיך	2
15137	2	עלאביו	2
15138	2	עכברי	2
15139	2	עכביש	2
15140	2	עירי	2
15141	2	עירה	2
15142	2	עיפים	2
15143	2	עינם	2
15144	2	עיניה	2
15145	2	עיט	2
15146	2	עטה	2
15147	2	עט	2
15148	2	עזתה	2
15149	2	עזרת	2
15150	2	עזרך	2
15151	2	עזריקם	2
15152	2	עזרה	2
15153	2	עזכם	2
15154	2	עזבתני	2
15155	2	עזבתי	2
15156	2	עזבך	2
15157	2	עזבות	2
15158	2	עותי	2
15159	2	עושק	2
15160	2	עורת	2
15161	2	עורם	2
15162	2	עוףהשמים	2
15163	2	עונתם	2
15164	2	עונתיכם	2
15165	2	עונתי	2
15166	2	עונת	2
15167	2	עוני	2
15168	2	עונותיכם	2
15169	2	עוכר	2
15170	2	עוית	2
15171	2	עודני	2
15172	2	עדתכלית	2
15173	2	עדתיו	2
15174	2	עדשים	2
15175	2	עדשחקים	2
15176	2	עדשוב	2
15177	2	עדשאול	2
15178	2	עדרע	2
15179	2	עדרמש	2
15180	2	עדצער	2
15181	2	עדצאתו	2
15182	2	עדעשתו	2
15183	2	עדערב	2
15184	2	עדעפר	2
15185	2	עדעזקה	2
15186	2	עדסופא	2
15187	2	עדנצח	2
15188	2	עדנפש	2
15189	2	עדנכח	2
15190	2	עדמשבר	2
15191	2	עדמקום	2
15192	2	עדמלך	2
15193	2	עדלעולם	2
15194	2	עדלמרחוק	2
15195	2	עדלכלה	2
15196	2	עדלבוא	2
15197	2	עדכתף	2
15198	2	עדכמה	2
15199	2	עדכלות	2
15200	2	עדירושלם	2
15201	2	עדיעבר	2
15202	2	עדיומין	2
15203	2	עדיהץ	2
15204	2	עדיה	2
15205	2	עדחם	2
15206	2	עדו	2
15207	2	עדהשמידו	2
15208	2	עדהעזרה	2
15209	2	עדהלם	2
15210	2	עדהחצר	2
15211	2	עדדיבון	2
15212	2	עדד	2
15213	2	עדבש	2
15214	2	עדבעל	2
15215	2	עדבני	2
15216	2	עדבור	2
15217	2	עדבואך	2
15218	2	עדבאך	2
15219	2	עדארנן	2
15220	2	עדאלון	2
15221	2	עדאיש	2
15222	2	עדאדום	2
15223	2	עגת	2
15224	2	עגלון	2
15225	2	עגות	2
15226	2	עגה	2
15227	2	עגבים	2
15228	2	עגבה	2
15229	2	עברתך	2
15230	2	עברות	2
15231	2	עבים	2
15232	2	עבי	2
15233	2	עבודה	2
15234	2	עבה	2
15235	2	עבדייצחק	2
15236	2	עבדיהם	2
15237	2	עבדוהי	2
15238	2	עבדהמלך	2
15239	2	עבדבם	2
15240	2	סתרי	2
15241	2	סתרה	2
15242	2	סתר	2
15243	2	סרניפלשתים	2
15244	2	סרכיא	2
15245	2	סריסיו	2
15246	2	ספרתי	2
15247	2	סערת	2
15248	2	סנה	2
15249	2	סנאה	2
15250	2	סמר	2
15251	2	סמל	2
15252	2	סמוך	2
15253	2	סמדר	2
15254	2	סלקת	2
15255	2	סלקו	2
15256	2	סלי	2
15257	2	סלחנא	2
15258	2	סלד	2
15259	2	סלא	2
15260	2	סל	2
15261	2	סכתו	2
15262	2	סכת	2
15263	2	סכנת	2
15264	2	סכלות	2
15265	2	סככים	2
15266	2	סכו	2
15267	2	סיגים	2
15268	2	סחרים	2
15269	2	סחריך	2
15270	2	סחר	2
15271	2	סוסיך	2
15272	2	סונה	2
15273	2	סודו	2
15274	2	סובב	2
15275	2	סדינים	2
15276	2	סגים	2
15277	2	סבלת	2
15278	2	סבלו	2
15279	2	סביבתם	2
15280	2	סביבתיכם	2
15281	2	סביבתו	2
15282	2	סביביו	2
15283	2	סביבותיה	2
15284	2	סביבותי	2
15285	2	סבו	2
15286	2	סבא	2
15287	2	סאתים	2
15288	2	סאים	2
15289	2	סאהסלת	2
15290	2	נתתני	2
15291	2	נתראה	2
15292	2	נתק	2
15293	2	נתפש	2
15294	2	נתנהלו	2
15295	2	נתןיהוה	2
15296	2	נתכה	2
15297	2	נתיבה	2
15298	2	נתונם	2
15299	2	נשתחוה	2
15300	2	נשקה	2
15301	2	נשק	2
15302	2	נשענו	2
15303	2	נשמעים	2
15304	2	נשמדו	2
15305	2	נשלחה	2
15306	2	נשכח	2
15307	2	נשיך	2
15308	2	נשיב	2
15309	2	נשיאם	2
15310	2	נשיאים	2
15311	2	נשגב	2
15312	2	נשבו	2
15313	2	נשב	2
15314	2	נשארתי	2
15315	2	נשארובה	2
15316	2	נשארה	2
15317	2	נשאכליו	2
15318	2	נשאה	2
15319	2	נרתיה	2
15320	2	נרפים	2
15321	2	נרננה	2
15322	2	נרכב	2
15323	2	נרו	2
15324	2	נרד	2
15325	2	נרגל	2
15326	2	נקרע	2
15327	2	נקרבה	2
15328	2	נקמתך	2
15329	2	נקלה	2
15330	2	נקיתי	2
15331	2	נקיים	2
15332	2	נקחלנו	2
15333	2	נקח	2
15334	2	נקום	2
15335	2	נקבל	2
15336	2	נצרים	2
15337	2	נציח	2
15338	2	נציבים	2
15339	2	נציב	2
15340	2	נצחם	2
15341	2	נצור	2
15342	2	נצה	2
15343	2	נצבה	2
15344	2	נפתח	2
15345	2	נפתוח	2
15346	2	נפשתיכם	2
15347	2	נפשת	2
15348	2	נפשהילד	2
15349	2	נפרד	2
15350	2	נפץ	2
15351	2	נפלגה	2
15352	2	נפלאתיך	2
15353	2	נפלאתיו	2
15354	2	נפלאת	2
15355	2	נפלאותיו	2
15356	2	נפיש	2
15357	2	נפוח	2
15358	2	נעשו	2
15359	2	נעשהנא	2
15360	2	נעשהחיל	2
15361	2	נערתיה	2
15362	2	נעצב	2
15363	2	נעניתי	2
15364	2	נענה	2
15365	2	נעמת	2
15366	2	נעמדה	2
15367	2	נעם	2
15368	2	נעלים	2
15369	2	נעלי	2
15370	2	נעור	2
15371	2	נעול	2
15372	2	נעויתי	2
15373	2	נעברהנא	2
15374	2	נעבר	2
15375	2	נע	2
15376	2	נסתרו	2
15377	2	נסתם	2
15378	2	נסרך	2
15379	2	נספה	2
15380	2	נסכתי	2
15381	2	נסכלתי	2
15382	2	נסכלת	2
15383	2	נסכיהם	2
15384	2	נסכו	2
15385	2	נסיתי	2
15386	2	נסי	2
15387	2	נסות	2
15388	2	נסור	2
15389	2	נסה	2
15390	2	נסגו	2
15391	2	נסבו	2
15392	2	נסבה	2
15393	2	ננוס	2
15394	2	נמשל	2
15395	2	נמרה	2
15396	2	נמר	2
15397	2	נמס	2
15398	2	נמכרתם	2
15399	2	נמכרנו	2
15400	2	נמכר	2
15401	2	נמיתך	2
15402	2	נמואל	2
15403	2	נמו	2
15404	2	נמאס	2
15405	2	נלכהנא	2
15406	2	נכתב	2
15407	2	נכרתה	2
15408	2	נכרים	2
15409	2	נכרו	2
15410	2	נכנע	2
15411	2	נכנו	2
15412	2	נכמרו	2
15413	2	נכלמים	2
15414	2	נכחים	2
15415	2	נכחות	2
15416	2	נכחד	2
15417	2	נכבדת	2
15418	2	נכאת	2
15419	2	נירו	2
15420	2	ניסן	2
15421	2	נים	2
15422	2	ניחוח	2
15423	2	ניהם	2
15424	2	נטשת	2
15425	2	נטשו	2
15426	2	נטש	2
15427	2	נטעתם	2
15428	2	נטעתי	2
15429	2	נטעים	2
15430	2	נטמאים	2
15431	2	נטמא	2
15432	2	נטיו	2
15433	2	נחשתי	2
15434	2	נחשים	2
15435	2	נחרי	2
15436	2	נחרו	2
15437	2	נחקר	2
15438	2	נחמים	2
15439	2	נחמו	2
15440	2	נחמד	2
15441	2	נחלתכם	2
15442	2	נחלץ	2
15443	2	נחית	2
15444	2	נחזק	2
15445	2	נחום	2
15446	2	נחבא	2
15447	2	נזמי	2
15448	2	נזכיר	2
15449	2	נזיד	2
15450	2	נזבחה	2
15451	2	נזבח	2
15452	2	נותרתי	2
15453	2	נושבה	2
15454	2	נור	2
15455	2	נוצרים	2
15456	2	נועצו	2
15457	2	נולי	2
15458	2	נוזלים	2
15459	2	נוהצדק	2
15460	2	נוהם	2
15461	2	נודעתי	2
15462	2	נודה	2
15463	2	נוגש	2
15464	2	נואלו	2
15465	2	נהרסו	2
15466	2	נהפכת	2
15467	2	נהפכו	2
15468	2	נהם	2
15469	2	נהלך	2
15470	2	נהגים	2
